post_comments_has_comments_id,liked_by,notification_id,created_at,modified_at
7998,4509,2448.0,2024-04-06 10:30:23,2024-04-06 10:30:23
1335,4702,,2024-05-13 05:09:46,2024-05-13 05:09:46
5996,1962,,2024-08-03 06:56:09,2024-08-03 06:56:09
7896,740,1348.0,2024-04-13 02:16:50,2024-04-13 02:16:50
4,1980,2269.0,2024-09-10 23:10:59,2024-09-10 23:10:59
5262,1869,2194.0,2024-08-08 15:28:53,2024-08-08 15:28:53
2746,1690,,2024-04-17 23:32:47,2024-04-17 23:32:47
4393,575,,2024-01-20 11:37:03,2024-01-20 11:37:03
3160,2538,1274.0,2024-03-01 07:07:32,2024-03-01 07:07:32
3465,3539,191.0,2024-07-11 16:08:34,2024-07-11 16:08:34
4037,1196,,2024-10-03 13:51:53,2024-10-03 13:51:53
3513,1996,,2024-10-24 16:29:28,2024-10-24 16:29:28
135,2800,655.0,2024-12-11 03:40:07,2024-12-11 03:40:07
6023,818,,2024-07-28 04:04:20,2024-07-28 04:04:20
5461,3932,,2024-02-07 12:02:02,2024-02-07 12:02:02
6687,1965,1455.0,2024-11-17 11:21:18,2024-11-17 11:21:18
7502,2027,2415.0,2024-02-28 19:41:55,2024-02-28 19:41:55
3287,2441,,2024-02-23 21:27:41,2024-02-23 21:27:41
7853,3119,1053.0,2025-02-28 00:00:22,2025-02-28 00:00:22
5535,1999,1176.0,2024-11-15 02:10:26,2024-11-15 02:10:26
2392,2438,1042.0,2024-04-19 18:20:17,2024-04-19 18:20:17
2568,1159,28.0,2025-01-18 00:38:59,2025-01-18 00:38:59
2264,3858,1451.0,2024-12-16 18:03:37,2024-12-16 18:03:37
6233,1189,,2024-08-27 09:14:20,2024-08-27 09:14:20
925,1894,1235.0,2025-01-12 07:13:20,2025-01-12 07:13:20
3037,3740,1178.0,2024-05-23 06:50:26,2024-05-23 06:50:26
7430,361,,2024-08-11 19:29:17,2024-08-11 19:29:17
4164,4756,1077.0,2024-08-20 21:17:31,2024-08-20 21:17:31
7720,4456,1526.0,2024-03-25 03:14:26,2024-03-25 03:14:26
2271,4617,1762.0,2025-02-26 20:20:41,2025-02-26 20:20:41
2276,3211,489.0,2024-10-23 13:31:23,2024-10-23 13:31:23
2259,3840,774.0,2024-04-03 10:40:36,2024-04-03 10:40:36
7610,278,,2024-12-05 19:08:38,2024-12-05 19:08:38
5884,1600,,2025-01-17 16:32:15,2025-01-17 16:32:15
5762,2103,,2024-12-17 15:26:11,2024-12-17 15:26:11
7118,1813,1086.0,2024-04-20 03:21:06,2024-04-20 03:21:06
1159,3561,1614.0,2025-01-06 16:18:11,2025-01-06 16:18:11
1173,4657,2882.0,2024-10-10 09:04:53,2024-10-10 09:04:53
7213,1398,2181.0,2024-01-03 02:52:42,2024-01-03 02:52:42
4424,2444,,2025-01-16 23:24:50,2025-01-16 23:24:50
4874,2961,,2025-01-27 01:01:30,2025-01-27 01:01:30
1355,2597,,2025-02-11 09:38:13,2025-02-11 09:38:13
57,3993,,2024-05-29 00:28:44,2024-05-29 00:28:44
5481,2651,2740.0,2024-02-05 02:54:21,2024-02-05 02:54:21
3695,2464,2288.0,2025-01-09 20:38:03,2025-01-09 20:38:03
6652,3892,,2024-10-30 00:14:47,2024-10-30 00:14:47
4392,3988,74.0,2024-12-28 12:48:57,2024-12-28 12:48:57
3276,3211,,2024-06-30 16:33:42,2024-06-30 16:33:42
2085,4042,,2024-12-18 22:02:04,2024-12-18 22:02:04
5152,3619,,2024-02-03 19:14:24,2024-02-03 19:14:24
6269,3001,520.0,2024-08-13 11:09:32,2024-08-13 11:09:32
5127,4301,,2024-03-08 00:34:22,2024-03-08 00:34:22
7696,637,1595.0,2024-06-15 16:47:06,2024-06-15 16:47:06
7974,2391,,2024-11-18 13:55:39,2024-11-18 13:55:39
3931,3299,,2024-11-13 02:11:58,2024-11-13 02:11:58
1824,4346,2638.0,2024-09-20 14:25:31,2024-09-20 14:25:31
1740,2480,,2024-08-05 00:11:27,2024-08-05 00:11:27
1225,2937,,2024-01-14 18:27:49,2024-01-14 18:27:49
6448,1481,,2024-02-07 07:54:04,2024-02-07 07:54:04
7218,2411,826.0,2024-12-22 06:29:07,2024-12-22 06:29:07
2959,4915,735.0,2024-04-18 03:29:08,2024-04-18 03:29:08
5604,1483,1102.0,2024-05-02 23:48:33,2024-05-02 23:48:33
652,754,,2024-10-28 17:24:06,2024-10-28 17:24:06
7928,1919,838.0,2024-08-18 09:27:45,2024-08-18 09:27:45
2280,685,,2024-06-16 13:01:57,2024-06-16 13:01:57
3850,4008,,2024-05-14 06:54:11,2024-05-14 06:54:11
7453,2977,,2024-09-15 03:31:22,2024-09-15 03:31:22
3266,2792,897.0,2024-07-06 04:45:01,2024-07-06 04:45:01
2085,3992,,2024-06-12 19:25:52,2024-06-12 19:25:52
6714,3132,,2024-07-23 08:36:02,2024-07-23 08:36:02
917,590,,2024-05-25 16:31:27,2024-05-25 16:31:27
7077,1789,2557.0,2024-09-18 02:41:13,2024-09-18 02:41:13
4836,3283,1032.0,2024-01-26 16:53:37,2024-01-26 16:53:37
3987,1789,2328.0,2024-04-19 16:36:45,2024-04-19 16:36:45
4161,1667,,2024-04-13 11:36:09,2024-04-13 11:36:09
6670,4547,108.0,2024-02-15 16:36:37,2024-02-15 16:36:37
2915,4163,,2024-10-04 19:27:07,2024-10-04 19:27:07
1529,409,504.0,2024-12-27 06:27:37,2024-12-27 06:27:37
5616,3041,704.0,2024-06-29 19:26:25,2024-06-29 19:26:25
1849,4690,1954.0,2024-12-03 20:40:27,2024-12-03 20:40:27
2992,393,,2025-02-02 18:49:39,2025-02-02 18:49:39
5561,1967,,2024-03-11 20:26:23,2024-03-11 20:26:23
6755,212,,2024-06-19 21:33:21,2024-06-19 21:33:21
4359,2577,,2024-08-31 23:17:48,2024-08-31 23:17:48
7865,627,,2024-04-01 16:14:58,2024-04-01 16:14:58
2172,2336,,2024-01-18 19:16:43,2024-01-18 19:16:43
7771,2774,183.0,2024-07-16 12:39:26,2024-07-16 12:39:26
3882,3758,1957.0,2024-08-12 22:10:32,2024-08-12 22:10:32
1,4291,89.0,2024-04-08 13:20:24,2024-04-08 13:20:24
1729,4636,,2025-02-07 02:19:45,2025-02-07 02:19:45
7817,2290,,2024-09-26 07:53:47,2024-09-26 07:53:47
2927,3428,,2024-12-04 07:00:01,2024-12-04 07:00:01
1069,4940,,2024-09-13 09:48:43,2024-09-13 09:48:43
597,658,509.0,2024-05-24 23:55:30,2024-05-24 23:55:30
441,4704,2827.0,2025-02-11 12:13:58,2025-02-11 12:13:58
4825,3743,,2024-07-28 09:20:31,2024-07-28 09:20:31
201,2608,441.0,2024-02-24 22:46:02,2024-02-24 22:46:02
3552,4350,,2024-09-29 04:49:41,2024-09-29 04:49:41
6945,314,,2024-10-12 23:52:57,2024-10-12 23:52:57
6263,3667,,2024-05-16 04:08:09,2024-05-16 04:08:09
4643,530,424.0,2025-02-06 23:56:45,2025-02-06 23:56:45
425,436,2095.0,2024-04-27 20:15:17,2024-04-27 20:15:17
4392,1049,1449.0,2024-07-08 20:55:55,2024-07-08 20:55:55
5631,4513,,2024-08-20 15:50:27,2024-08-20 15:50:27
6331,1675,,2025-01-29 02:39:27,2025-01-29 02:39:27
7906,1182,,2024-07-06 14:12:21,2024-07-06 14:12:21
1705,1531,1332.0,2024-12-23 13:25:42,2024-12-23 13:25:42
2744,712,,2024-06-20 03:50:32,2024-06-20 03:50:32
7313,1050,2856.0,2025-02-12 17:58:41,2025-02-12 17:58:41
6885,1939,,2024-02-21 09:01:52,2024-02-21 09:01:52
3325,3951,,2024-08-24 19:26:56,2024-08-24 19:26:56
4936,4396,,2024-06-22 20:54:33,2024-06-22 20:54:33
3522,449,2358.0,2024-09-09 07:02:27,2024-09-09 07:02:27
4906,4319,713.0,2024-08-03 12:31:06,2024-08-03 12:31:06
5744,2980,,2024-05-12 10:49:11,2024-05-12 10:49:11
5014,4938,368.0,2024-01-09 20:02:38,2024-01-09 20:02:38
5840,782,,2024-04-11 19:27:21,2024-04-11 19:27:21
1483,468,,2024-09-04 10:48:55,2024-09-04 10:48:55
7576,1614,1154.0,2024-10-09 21:10:29,2024-10-09 21:10:29
2501,4999,1463.0,2024-09-03 12:37:30,2024-09-03 12:37:30
4475,524,,2024-07-16 14:46:30,2024-07-16 14:46:30
693,3932,2702.0,2024-04-05 09:23:39,2024-04-05 09:23:39
6080,2396,706.0,2024-04-18 21:19:48,2024-04-18 21:19:48
3348,2474,,2024-10-29 12:01:17,2024-10-29 12:01:17
7002,2384,,2024-05-17 02:58:25,2024-05-17 02:58:25
6453,2303,,2024-04-29 12:17:22,2024-04-29 12:17:22
7797,518,,2024-11-09 14:45:16,2024-11-09 14:45:16
2009,4854,,2024-06-02 14:14:47,2024-06-02 14:14:47
7198,3020,,2024-11-18 12:53:41,2024-11-18 12:53:41
4493,2638,,2025-01-20 01:33:11,2025-01-20 01:33:11
783,754,291.0,2024-08-30 11:24:52,2024-08-30 11:24:52
3586,3263,,2024-07-01 08:26:58,2024-07-01 08:26:58
2975,2632,,2024-07-20 20:14:52,2024-07-20 20:14:52
2010,4342,1280.0,2024-10-02 07:42:10,2024-10-02 07:42:10
2934,786,1115.0,2024-01-20 13:24:40,2024-01-20 13:24:40
6726,3367,,2024-06-25 11:42:10,2024-06-25 11:42:10
252,624,1475.0,2024-02-29 02:02:29,2024-02-29 02:02:29
1435,2227,,2025-02-15 18:38:15,2025-02-15 18:38:15
5449,3841,,2024-08-10 19:51:17,2024-08-10 19:51:17
7898,52,725.0,2024-05-19 10:42:27,2024-05-19 10:42:27
89,3026,,2024-01-21 00:43:49,2024-01-21 00:43:49
3145,1555,2273.0,2024-04-30 23:39:25,2024-04-30 23:39:25
7589,2291,,2024-09-18 06:21:50,2024-09-18 06:21:50
775,2760,1402.0,2024-06-15 01:51:33,2024-06-15 01:51:33
1115,995,,2025-01-09 16:39:10,2025-01-09 16:39:10
5866,4038,,2024-02-20 01:02:56,2024-02-20 01:02:56
4007,3383,2429.0,2024-06-30 17:04:57,2024-06-30 17:04:57
321,1307,635.0,2024-06-14 16:54:12,2024-06-14 16:54:12
3610,3574,,2024-02-05 12:22:45,2024-02-05 12:22:45
1745,630,1337.0,2024-04-15 21:14:30,2024-04-15 21:14:30
1126,3161,1823.0,2024-08-10 01:35:27,2024-08-10 01:35:27
7040,1491,,2024-10-02 08:35:18,2024-10-02 08:35:18
759,4978,,2024-08-26 23:25:35,2024-08-26 23:25:35
4196,2262,2255.0,2024-02-29 10:14:06,2024-02-29 10:14:06
5118,44,2531.0,2025-01-19 03:55:31,2025-01-19 03:55:31
4420,2767,332.0,2024-10-15 17:12:03,2024-10-15 17:12:03
2364,1866,,2024-09-03 11:03:32,2024-09-03 11:03:32
4838,95,,2024-07-06 22:32:46,2024-07-06 22:32:46
1004,1608,241.0,2024-08-11 08:58:27,2024-08-11 08:58:27
1549,3023,,2024-07-06 10:13:23,2024-07-06 10:13:23
6809,1214,,2024-06-14 03:54:37,2024-06-14 03:54:37
7755,36,,2024-02-22 04:20:47,2024-02-22 04:20:47
4578,299,2747.0,2025-02-21 20:18:44,2025-02-21 20:18:44
671,592,1511.0,2024-09-20 18:59:28,2024-09-20 18:59:28
353,4651,1043.0,2024-09-22 23:01:32,2024-09-22 23:01:32
7504,3611,,2024-03-23 18:16:53,2024-03-23 18:16:53
7703,4381,,2024-06-02 16:52:19,2024-06-02 16:52:19
900,3397,1159.0,2024-08-15 16:13:17,2024-08-15 16:13:17
7758,1063,,2024-10-24 23:38:48,2024-10-24 23:38:48
5078,17,1320.0,2024-06-28 16:06:48,2024-06-28 16:06:48
7797,828,,2024-11-27 02:16:08,2024-11-27 02:16:08
913,518,72.0,2024-12-19 06:34:42,2024-12-19 06:34:42
1692,1143,2356.0,2024-06-20 22:59:56,2024-06-20 22:59:56
6833,3356,1508.0,2024-12-29 03:50:35,2024-12-29 03:50:35
6339,704,451.0,2024-01-21 09:43:40,2024-01-21 09:43:40
235,2497,,2024-05-23 11:58:43,2024-05-23 11:58:43
4087,2109,,2024-08-12 19:20:39,2024-08-12 19:20:39
6590,4364,,2024-06-15 03:09:03,2024-06-15 03:09:03
7698,2855,,2024-05-17 23:38:15,2024-05-17 23:38:15
7080,4871,643.0,2024-06-08 07:43:46,2024-06-08 07:43:46
3702,2330,1730.0,2024-07-02 22:51:05,2024-07-02 22:51:05
2826,2206,,2024-02-04 11:39:37,2024-02-04 11:39:37
1013,1462,2662.0,2024-06-29 05:09:31,2024-06-29 05:09:31
7909,4658,1031.0,2024-08-01 04:00:17,2024-08-01 04:00:17
147,4698,896.0,2024-06-25 10:43:52,2024-06-25 10:43:52
2514,422,,2025-01-04 15:43:47,2025-01-04 15:43:47
4020,3845,,2024-11-28 14:06:21,2024-11-28 14:06:21
1380,535,112.0,2024-07-23 07:43:26,2024-07-23 07:43:26
4140,3001,406.0,2025-01-27 00:22:57,2025-01-27 00:22:57
4486,4847,,2024-03-16 09:14:27,2024-03-16 09:14:27
5204,2494,,2024-03-06 20:01:45,2024-03-06 20:01:45
406,23,81.0,2024-11-02 14:50:50,2024-11-02 14:50:50
6512,868,404.0,2024-03-17 16:11:56,2024-03-17 16:11:56
636,2498,,2024-04-10 16:13:30,2024-04-10 16:13:30
7019,3585,,2024-09-28 22:17:16,2024-09-28 22:17:16
2667,1435,,2024-09-28 09:54:30,2024-09-28 09:54:30
5271,3484,828.0,2024-04-19 08:43:59,2024-04-19 08:43:59
928,2067,,2024-02-26 18:36:19,2024-02-26 18:36:19
1156,2697,2487.0,2024-02-15 14:51:08,2024-02-15 14:51:08
1359,4379,1664.0,2025-02-02 04:04:00,2025-02-02 04:04:00
7517,3087,,2024-02-07 01:02:28,2024-02-07 01:02:28
4079,3628,1322.0,2024-05-29 17:57:25,2024-05-29 17:57:25
5131,1397,,2024-01-24 18:13:56,2024-01-24 18:13:56
5654,3609,,2024-07-28 05:51:46,2024-07-28 05:51:46
3070,516,201.0,2024-05-17 03:30:22,2024-05-17 03:30:22
1286,3831,,2024-05-20 03:01:59,2024-05-20 03:01:59
2353,1203,,2024-01-17 03:46:23,2024-01-17 03:46:23
568,3213,2910.0,2024-01-30 00:17:30,2024-01-30 00:17:30
3751,315,1017.0,2024-10-03 01:06:02,2024-10-03 01:06:02
4584,230,1770.0,2024-10-03 10:26:35,2024-10-03 10:26:35
2562,2916,,2024-04-03 21:49:11,2024-04-03 21:49:11
5613,4903,,2024-12-26 08:50:14,2024-12-26 08:50:14
7817,3717,2866.0,2024-02-09 18:33:46,2024-02-09 18:33:46
6012,2238,2769.0,2024-04-15 04:32:04,2024-04-15 04:32:04
2748,882,,2024-11-01 05:44:15,2024-11-01 05:44:15
5209,2097,,2024-08-20 22:05:49,2024-08-20 22:05:49
6481,4675,,2024-11-22 15:11:31,2024-11-22 15:11:31
2707,2745,2630.0,2024-10-29 00:34:27,2024-10-29 00:34:27
2299,309,838.0,2024-12-03 15:33:12,2024-12-03 15:33:12
1189,529,1343.0,2024-02-02 01:01:13,2024-02-02 01:01:13
5983,1087,,2024-01-26 11:26:32,2024-01-26 11:26:32
3974,3874,2904.0,2024-01-11 07:17:52,2024-01-11 07:17:52
7637,2909,,2024-07-21 23:27:30,2024-07-21 23:27:30
1297,2957,,2024-05-23 03:02:12,2024-05-23 03:02:12
7570,4962,964.0,2024-04-13 01:23:41,2024-04-13 01:23:41
5476,71,,2024-07-05 12:04:50,2024-07-05 12:04:50
255,2342,1367.0,2024-10-12 15:00:26,2024-10-12 15:00:26
4707,2388,1974.0,2024-01-19 23:27:44,2024-01-19 23:27:44
268,2483,462.0,2024-07-18 18:21:00,2024-07-18 18:21:00
4652,3514,2438.0,2024-06-12 14:48:11,2024-06-12 14:48:11
6680,1932,1963.0,2024-08-15 19:59:27,2024-08-15 19:59:27
5365,3787,,2024-04-28 12:00:15,2024-04-28 12:00:15
2973,1833,,2024-09-08 09:23:15,2024-09-08 09:23:15
2143,1499,2133.0,2024-04-30 05:21:51,2024-04-30 05:21:51
5890,976,984.0,2024-01-11 14:57:04,2024-01-11 14:57:04
2588,3399,,2024-12-03 04:02:20,2024-12-03 04:02:20
223,3752,1140.0,2024-01-19 09:01:20,2024-01-19 09:01:20
3401,318,2011.0,2024-05-08 04:08:31,2024-05-08 04:08:31
4727,440,1309.0,2024-01-13 13:13:06,2024-01-13 13:13:06
645,1701,702.0,2024-07-20 05:17:35,2024-07-20 05:17:35
5857,4810,,2024-08-02 15:14:41,2024-08-02 15:14:41
4420,4722,2734.0,2024-08-02 16:28:36,2024-08-02 16:28:36
6177,4665,,2024-10-03 09:36:03,2024-10-03 09:36:03
1158,896,2484.0,2024-08-14 05:06:43,2024-08-14 05:06:43
4421,2578,325.0,2024-03-07 05:22:12,2024-03-07 05:22:12
528,3359,,2024-02-29 00:54:14,2024-02-29 00:54:14
6842,4658,1299.0,2024-11-05 03:30:47,2024-11-05 03:30:47
1076,3983,1242.0,2024-09-07 17:16:56,2024-09-07 17:16:56
1194,3078,2599.0,2024-05-17 21:58:24,2024-05-17 21:58:24
1425,2457,2458.0,2024-03-24 06:03:29,2024-03-24 06:03:29
6996,282,1559.0,2024-02-23 14:55:44,2024-02-23 14:55:44
3478,1153,2720.0,2024-12-23 13:27:27,2024-12-23 13:27:27
885,1109,2011.0,2024-06-03 20:32:56,2024-06-03 20:32:56
2647,4361,,2024-03-26 03:25:52,2024-03-26 03:25:52
5357,3424,801.0,2024-01-03 22:16:43,2024-01-03 22:16:43
7390,2830,,2024-07-09 07:39:33,2024-07-09 07:39:33
1951,2496,,2024-04-25 20:18:39,2024-04-25 20:18:39
7343,3759,2765.0,2024-04-28 12:29:34,2024-04-28 12:29:34
5828,2988,1639.0,2024-04-09 08:28:04,2024-04-09 08:28:04
2372,846,1029.0,2024-09-11 03:41:05,2024-09-11 03:41:05
3480,506,,2024-05-16 01:43:43,2024-05-16 01:43:43
1962,167,,2024-06-28 12:55:44,2024-06-28 12:55:44
831,574,839.0,2024-08-21 13:17:17,2024-08-21 13:17:17
423,3478,,2024-05-24 22:35:02,2024-05-24 22:35:02
1919,1701,,2024-01-17 10:19:19,2024-01-17 10:19:19
65,1791,1805.0,2024-03-09 05:50:21,2024-03-09 05:50:21
7146,1681,569.0,2024-07-04 08:14:47,2024-07-04 08:14:47
920,2939,2946.0,2024-05-14 09:25:49,2024-05-14 09:25:49
2596,4945,,2024-01-27 10:42:13,2024-01-27 10:42:13
2256,3521,,2024-03-11 02:59:21,2024-03-11 02:59:21
5086,3363,,2024-10-17 11:02:39,2024-10-17 11:02:39
5659,2311,234.0,2024-03-25 08:18:38,2024-03-25 08:18:38
902,4804,105.0,2024-01-03 23:43:51,2024-01-03 23:43:51
7248,2349,,2024-09-05 13:32:40,2024-09-05 13:32:40
181,2054,,2025-02-16 03:25:21,2025-02-16 03:25:21
6074,763,2334.0,2025-01-23 15:06:32,2025-01-23 15:06:32
3751,2847,2458.0,2024-10-09 08:34:37,2024-10-09 08:34:37
5102,302,1862.0,2024-07-06 22:06:15,2024-07-06 22:06:15
1610,3156,252.0,2024-08-01 02:36:35,2024-08-01 02:36:35
6088,2007,,2024-05-15 03:08:41,2024-05-15 03:08:41
6577,3096,,2024-03-26 08:17:55,2024-03-26 08:17:55
1837,4195,2208.0,2024-11-06 19:05:32,2024-11-06 19:05:32
7789,346,,2024-12-01 17:47:06,2024-12-01 17:47:06
4147,4581,,2024-03-05 06:09:35,2024-03-05 06:09:35
7736,2248,,2025-02-03 15:52:47,2025-02-03 15:52:47
3954,4265,1486.0,2024-12-26 06:03:29,2024-12-26 06:03:29
1558,1968,1984.0,2024-04-25 21:02:28,2024-04-25 21:02:28
5883,3743,1059.0,2025-01-16 06:31:43,2025-01-16 06:31:43
6402,442,264.0,2024-12-21 08:34:58,2024-12-21 08:34:58
2334,274,,2024-03-21 21:53:08,2024-03-21 21:53:08
3624,1497,2227.0,2024-05-23 19:38:30,2024-05-23 19:38:30
414,643,371.0,2024-02-20 07:44:43,2024-02-20 07:44:43
1650,4148,1929.0,2024-12-16 22:50:18,2024-12-16 22:50:18
5920,1662,689.0,2024-10-18 12:15:43,2024-10-18 12:15:43
1718,3097,2838.0,2024-06-08 02:33:43,2024-06-08 02:33:43
5193,3313,,2024-04-28 22:13:09,2024-04-28 22:13:09
4481,1253,,2025-01-25 09:57:03,2025-01-25 09:57:03
1014,1504,,2024-09-19 00:14:55,2024-09-19 00:14:55
2990,1389,466.0,2024-12-03 19:01:34,2024-12-03 19:01:34
3767,2534,2374.0,2025-01-17 00:32:26,2025-01-17 00:32:26
6681,4840,31.0,2024-02-23 21:21:50,2024-02-23 21:21:50
4809,724,,2024-04-21 22:19:16,2024-04-21 22:19:16
1780,2457,,2024-09-14 04:48:54,2024-09-14 04:48:54
1884,4663,965.0,2024-01-29 06:07:22,2024-01-29 06:07:22
3316,1438,2858.0,2024-12-20 10:44:12,2024-12-20 10:44:12
958,4014,515.0,2024-12-29 19:01:17,2024-12-29 19:01:17
6375,4528,2587.0,2024-08-03 18:37:36,2024-08-03 18:37:36
6698,874,2881.0,2024-07-22 00:43:31,2024-07-22 00:43:31
279,3223,2334.0,2024-11-10 11:57:07,2024-11-10 11:57:07
844,836,2114.0,2024-07-18 09:08:32,2024-07-18 09:08:32
5233,574,,2024-05-27 04:59:46,2024-05-27 04:59:46
1254,3031,,2024-04-22 01:28:25,2024-04-22 01:28:25
7572,3982,120.0,2024-07-09 05:12:41,2024-07-09 05:12:41
1947,4022,1159.0,2024-11-29 19:27:43,2024-11-29 19:27:43
5638,1801,1303.0,2024-05-27 12:28:29,2024-05-27 12:28:29
4067,4918,278.0,2025-02-03 22:43:18,2025-02-03 22:43:18
2035,2414,1759.0,2024-01-25 02:19:47,2024-01-25 02:19:47
7110,1345,,2024-08-21 03:12:24,2024-08-21 03:12:24
7680,4201,348.0,2024-04-20 13:58:34,2024-04-20 13:58:34
3818,4240,,2024-08-30 19:12:52,2024-08-30 19:12:52
7652,480,2001.0,2024-01-11 16:48:18,2024-01-11 16:48:18
5713,3522,,2024-07-19 02:28:58,2024-07-19 02:28:58
2992,2744,,2024-11-20 02:56:27,2024-11-20 02:56:27
1401,3593,875.0,2024-09-14 19:52:11,2024-09-14 19:52:11
4360,3321,2508.0,2024-10-08 06:20:16,2024-10-08 06:20:16
4836,48,1515.0,2024-05-09 20:09:45,2024-05-09 20:09:45
3979,2155,913.0,2024-12-08 09:13:57,2024-12-08 09:13:57
7178,346,408.0,2024-07-15 15:07:33,2024-07-15 15:07:33
3362,801,2694.0,2024-03-27 14:47:50,2024-03-27 14:47:50
124,892,2999.0,2024-08-24 09:15:46,2024-08-24 09:15:46
7265,4945,1800.0,2024-02-17 03:12:48,2024-02-17 03:12:48
3,3480,2647.0,2024-04-09 12:18:48,2024-04-09 12:18:48
3513,836,,2024-08-24 14:25:35,2024-08-24 14:25:35
2639,928,,2024-12-29 10:48:11,2024-12-29 10:48:11
1139,1496,,2024-12-27 07:21:58,2024-12-27 07:21:58
5067,998,2519.0,2025-01-11 06:19:31,2025-01-11 06:19:31
5778,4480,1404.0,2024-01-20 16:13:41,2024-01-20 16:13:41
6675,90,,2024-07-18 00:07:49,2024-07-18 00:07:49
3731,2108,2874.0,2024-11-18 19:01:41,2024-11-18 19:01:41
1020,3510,,2024-02-09 03:00:30,2024-02-09 03:00:30
2613,3908,,2024-03-12 09:48:34,2024-03-12 09:48:34
5621,2616,,2024-01-23 06:29:45,2024-01-23 06:29:45
5972,4342,,2024-11-13 08:03:58,2024-11-13 08:03:58
5865,33,2457.0,2024-02-11 07:46:02,2024-02-11 07:46:02
2271,1674,2372.0,2024-12-13 07:03:47,2024-12-13 07:03:47
7687,4744,620.0,2024-12-09 05:16:51,2024-12-09 05:16:51
4092,3681,,2024-08-23 08:49:14,2024-08-23 08:49:14
380,1225,,2024-01-21 20:01:22,2024-01-21 20:01:22
5995,936,2090.0,2025-02-06 05:18:35,2025-02-06 05:18:35
1748,4636,,2024-08-26 12:06:55,2024-08-26 12:06:55
6758,4328,,2024-01-01 05:04:15,2024-01-01 05:04:15
4998,49,2728.0,2024-10-17 05:20:17,2024-10-17 05:20:17
6690,535,184.0,2024-09-09 00:53:26,2024-09-09 00:53:26
2792,3940,696.0,2024-06-09 07:51:49,2024-06-09 07:51:49
181,1708,,2024-03-10 12:01:42,2024-03-10 12:01:42
1109,4670,,2024-06-23 23:30:09,2024-06-23 23:30:09
3408,2313,1907.0,2024-01-08 00:57:30,2024-01-08 00:57:30
2413,4624,,2024-07-26 12:40:50,2024-07-26 12:40:50
7802,3063,,2024-12-20 20:08:46,2024-12-20 20:08:46
7328,3039,622.0,2024-03-26 00:48:38,2024-03-26 00:48:38
1751,2652,1594.0,2024-04-27 01:46:17,2024-04-27 01:46:17
3198,4619,1719.0,2024-11-19 11:31:42,2024-11-19 11:31:42
2204,1699,,2024-01-30 08:37:37,2024-01-30 08:37:37
5518,3221,,2025-01-06 01:59:32,2025-01-06 01:59:32
4033,1179,1644.0,2024-12-14 19:32:51,2024-12-14 19:32:51
3260,4078,1536.0,2024-02-09 05:11:24,2024-02-09 05:11:24
2639,481,1705.0,2024-01-10 09:55:07,2024-01-10 09:55:07
4156,1705,2134.0,2025-01-09 12:56:07,2025-01-09 12:56:07
6066,1589,,2024-12-27 11:38:03,2024-12-27 11:38:03
7637,2809,392.0,2024-06-13 16:35:37,2024-06-13 16:35:37
2454,696,2421.0,2024-07-02 05:02:27,2024-07-02 05:02:27
1924,2207,2100.0,2024-10-11 15:06:38,2024-10-11 15:06:38
4471,3680,566.0,2024-03-30 01:55:49,2024-03-30 01:55:49
4206,1803,1694.0,2024-08-25 22:35:33,2024-08-25 22:35:33
7336,1373,2475.0,2024-01-16 15:54:55,2024-01-16 15:54:55
2949,2488,912.0,2025-01-22 12:46:45,2025-01-22 12:46:45
214,642,,2024-05-01 15:33:33,2024-05-01 15:33:33
3043,2264,,2024-04-03 18:35:49,2024-04-03 18:35:49
3587,2390,2409.0,2024-05-20 15:41:06,2024-05-20 15:41:06
536,4883,,2024-01-14 11:38:28,2024-01-14 11:38:28
6327,3856,2254.0,2024-07-26 02:17:15,2024-07-26 02:17:15
5767,81,,2024-04-25 08:36:36,2024-04-25 08:36:36
4282,2451,1093.0,2024-04-01 23:48:56,2024-04-01 23:48:56
1738,3068,,2025-02-17 07:49:16,2025-02-17 07:49:16
542,664,2693.0,2024-02-20 01:02:58,2024-02-20 01:02:58
2052,2052,,2024-04-23 13:13:29,2024-04-23 13:13:29
4593,3084,,2024-10-13 13:41:45,2024-10-13 13:41:45
2367,4684,1833.0,2024-08-07 21:59:12,2024-08-07 21:59:12
19,944,,2024-03-10 08:30:57,2024-03-10 08:30:57
3948,3990,,2025-01-07 07:59:51,2025-01-07 07:59:51
1090,1040,884.0,2024-02-24 00:05:14,2024-02-24 00:05:14
140,1832,2806.0,2024-04-28 10:02:23,2024-04-28 10:02:23
7244,3810,2673.0,2024-09-21 18:16:17,2024-09-21 18:16:17
2474,3319,,2025-01-29 12:52:38,2025-01-29 12:52:38
5110,4977,1313.0,2025-01-25 15:26:25,2025-01-25 15:26:25
1413,2201,,2024-01-14 11:02:51,2024-01-14 11:02:51
7066,4751,,2024-09-26 11:58:41,2024-09-26 11:58:41
3455,4187,961.0,2024-08-26 15:35:49,2024-08-26 15:35:49
5734,1710,718.0,2024-05-24 05:13:21,2024-05-24 05:13:21
2090,4434,,2024-02-02 06:03:16,2024-02-02 06:03:16
939,3630,,2024-01-20 03:37:21,2024-01-20 03:37:21
5318,296,877.0,2025-01-31 23:48:08,2025-01-31 23:48:08
4742,2117,1901.0,2024-04-10 22:09:43,2024-04-10 22:09:43
